dirname,metasys_id,stage,orientation
20120604/9675,0029,unknown,unknown
20120604/9675,0057,unknown,unknown
20120604/9675,0030,unknown,unknown
20120604/9675,0179,unknown,unknown
20120604/9675,0062,unknown,unknown
20120604/9675,0171,unknown,unknown
20120604/9675,0219,unknown,unknown
20120604/9675,0042,unknown,unknown
20120604/9675,0121,unknown,unknown
20120604/9675,0130,unknown,unknown
20120604/9675,0087,unknown,unknown
20120604/9675,0020,unknown,unknown
20120604/9675,0015,unknown,unknown
20120604/9675,0211,unknown,unknown
20120604/9675,0099,unknown,unknown
20120604/9675,0136,unknown,unknown
20120604/9675,0067,unknown,unknown
20120604/9675,0169,unknown,unknown
20120604/9675,0163,unknown,unknown
20120604/9675,0025,unknown,unknown
20120604/9675,0162,unknown,unknown
20120604/9675,0001,unknown,unknown
20120604/9675,0101,unknown,unknown
20120604/9675,0043,unknown,unknown
20120604/9675,0189,unknown,unknown
20120604/9675,0201,unknown,unknown
20120604/9675,0031,unknown,unknown
20120604/9675,0143,unknown,unknown
20120604/9675,0078,unknown,unknown
20120604/9675,0006,unknown,unknown
20120604/9675,0116,unknown,unknown
20120604/9675,0214,unknown,unknown
20120604/9675,0209,unknown,unknown
20120604/9675,0037,unknown,unknown
20120604/9675,0074,unknown,unknown
20120604/9675,0203,unknown,unknown
20120604/9675,0019,unknown,unknown
20120604/9675,0220,unknown,unknown
20120604/9675,0195,unknown,unknown
20120604/9675,0174,unknown,unknown
20120604/9675,0079,unknown,unknown
20120604/9675,0197,unknown,unknown
20120604/9675,0126,unknown,unknown
20120604/9675,0089,unknown,unknown
20120604/9675,0026,unknown,unknown
20120604/9675,0085,unknown,unknown
20120604/9675,0069,unknown,unknown
20120604/9675,0104,unknown,unknown
20120604/9675,0199,unknown,unknown
20120604/9675,0124,unknown,unknown
20120604/9675,0114,unknown,unknown
20120604/9675,0109,unknown,unknown
20120604/9675,0010,unknown,unknown
20120604/9675,0092,unknown,unknown
20120604/9675,0066,unknown,unknown
20120604/9675,0018,unknown,unknown
20120604/9675,0002,unknown,unknown
20120604/9675,0192,unknown,unknown
20120604/9675,0125,unknown,unknown
20120604/9675,0117,unknown,unknown
20120604/9675,0106,unknown,unknown
20120604/9675,0202,unknown,unknown
20120604/9675,0036,unknown,unknown
20120604/9675,0100,unknown,unknown
20120604/9675,0184,unknown,unknown
20120604/9675,0076,unknown,unknown
20120604/9675,0003,unknown,unknown
