dirname,metasys_id,stage,orientation
20120605/029779,0029,unknown,unknown
20120605/029779,0057,unknown,unknown
20120605/029779,0030,unknown,unknown
20120605/029779,0179,unknown,unknown
20120605/029779,0062,unknown,unknown
20120605/029779,0171,unknown,unknown
20120605/029779,0219,unknown,unknown
20120605/029779,0042,unknown,unknown
20120605/029779,0121,unknown,unknown
20120605/029779,0130,unknown,unknown
20120605/029779,0087,unknown,unknown
20120605/029779,0020,unknown,unknown
20120605/029779,0015,unknown,unknown
20120605/029779,0211,unknown,unknown
20120605/029779,0293,unknown,unknown
20120605/029779,0241,unknown,unknown
20120605/029779,0099,unknown,unknown
20120605/029779,0136,unknown,unknown
20120605/029779,0067,unknown,unknown
20120605/029779,0284,unknown,unknown
20120605/029779,0169,unknown,unknown
20120605/029779,0282,unknown,unknown
20120605/029779,0296,unknown,unknown
20120605/029779,0163,unknown,unknown
20120605/029779,0025,unknown,unknown
20120605/029779,0162,unknown,unknown
20120605/029779,0001,unknown,unknown
20120605/029779,0101,unknown,unknown
20120605/029779,0043,unknown,unknown
20120605/029779,0189,unknown,unknown
20120605/029779,0201,unknown,unknown
20120605/029779,0301,unknown,unknown
20120605/029779,0031,unknown,unknown
20120605/029779,0297,unknown,unknown
20120605/029779,0143,unknown,unknown
20120605/029779,0078,unknown,unknown
20120605/029779,0006,unknown,unknown
20120605/029779,0116,unknown,unknown
20120605/029779,0214,unknown,unknown
20120605/029779,0209,unknown,unknown
20120605/029779,0253,unknown,unknown
20120605/029779,0037,unknown,unknown
20120605/029779,0257,unknown,unknown
20120605/029779,0074,unknown,unknown
20120605/029779,0203,unknown,unknown
20120605/029779,0270,unknown,unknown
20120605/029779,0019,unknown,unknown
20120605/029779,0285,unknown,unknown
20120605/029779,0220,unknown,unknown
20120605/029779,0255,unknown,unknown
20120605/029779,0195,unknown,unknown
20120605/029779,0174,unknown,unknown
20120605/029779,0281,unknown,unknown
20120605/029779,0079,unknown,unknown
20120605/029779,0197,unknown,unknown
20120605/029779,0126,unknown,unknown
20120605/029779,0089,unknown,unknown
20120605/029779,0026,unknown,unknown
20120605/029779,0238,unknown,unknown
20120605/029779,0278,unknown,unknown
20120605/029779,0235,unknown,unknown
20120605/029779,0085,unknown,unknown
20120605/029779,0069,unknown,unknown
20120605/029779,0104,unknown,unknown
20120605/029779,0199,unknown,unknown
20120605/029779,0124,unknown,unknown
20120605/029779,0114,unknown,unknown
20120605/029779,0244,unknown,unknown
20120605/029779,0248,unknown,unknown
20120605/029779,0109,unknown,unknown
20120605/029779,0010,unknown,unknown
20120605/029779,0092,unknown,unknown
20120605/029779,0066,unknown,unknown
20120605/029779,0018,unknown,unknown
20120605/029779,0276,unknown,unknown
20120605/029779,0002,unknown,unknown
20120605/029779,0192,unknown,unknown
20120605/029779,0125,unknown,unknown
20120605/029779,0256,unknown,unknown
20120605/029779,0295,unknown,unknown
20120605/029779,0117,unknown,unknown
20120605/029779,0269,unknown,unknown
20120605/029779,0106,unknown,unknown
20120605/029779,0202,unknown,unknown
20120605/029779,0272,unknown,unknown
20120605/029779,0036,unknown,unknown
20120605/029779,0277,unknown,unknown
20120605/029779,0259,unknown,unknown
20120605/029779,0100,unknown,unknown
20120605/029779,0184,unknown,unknown
20120605/029779,0288,unknown,unknown
20120605/029779,0076,unknown,unknown
20120605/029779,0003,unknown,unknown
20120605/029779,0245,unknown,unknown
20120605/029779,0290,unknown,unknown
20120605/029779,0258,unknown,unknown
20120605/029779,0137,unknown,unknown
20120605/029779,0133,unknown,unknown
20120605/029779,0216,unknown,unknown
20120605/029779,0147,unknown,unknown
20120605/029779,0200,unknown,unknown
20120605/029779,0077,unknown,unknown
20120605/029779,0049,unknown,unknown
20120605/029779,0144,unknown,unknown
20120605/029779,0091,unknown,unknown
20120605/029779,0283,unknown,unknown
20120605/029779,0193,unknown,unknown
20120605/029779,0239,unknown,unknown
20120605/029779,0103,unknown,unknown
20120605/029779,0123,unknown,unknown
20120605/029779,0176,unknown,unknown
20120605/029779,0158,unknown,unknown
20120605/029779,0177,unknown,unknown
20120605/029779,0113,unknown,unknown
20120605/029779,0055,unknown,unknown
20120605/029779,0068,unknown,unknown
20120605/029779,0190,unknown,unknown
20120605/029779,0060,unknown,unknown
20120605/029779,0038,unknown,unknown
20120605/029779,0095,unknown,unknown
20120605/029779,0223,unknown,unknown
20120605/029779,0054,unknown,unknown
20120605/029779,0299,unknown,unknown
20120605/029779,0175,unknown,unknown
20120605/029779,0084,unknown,unknown
20120605/029779,0051,unknown,unknown
20120605/029779,0151,unknown,unknown
20120605/029779,0222,unknown,unknown
20120605/029779,0233,unknown,unknown
20120605/029779,0053,unknown,unknown
20120605/029779,0204,unknown,unknown
20120605/029779,0182,unknown,unknown
20120605/029779,0155,unknown,unknown
20120605/029779,0021,unknown,unknown
20120605/029779,0167,unknown,unknown
20120605/029779,0075,unknown,unknown
20120605/029779,0251,unknown,unknown
20120605/029779,0294,unknown,unknown
20120605/029779,0172,unknown,unknown
20120605/029779,0198,unknown,unknown
20120605/029779,0064,unknown,unknown
20120605/029779,0141,unknown,unknown
20120605/029779,0267,unknown,unknown
20120605/029779,0164,unknown,unknown
20120605/029779,0072,unknown,unknown
20120605/029779,0094,unknown,unknown
20120605/029779,0185,unknown,unknown
20120605/029779,0118,unknown,unknown
20120605/029779,0208,unknown,unknown
20120605/029779,0264,unknown,unknown
20120605/029779,0232,unknown,unknown
20120605/029779,0230,unknown,unknown
20120605/029779,0300,unknown,unknown
20120605/029779,0004,unknown,unknown
20120605/029779,0154,unknown,unknown
20120605/029779,0243,unknown,unknown
20120605/029779,0013,unknown,unknown
20120605/029779,0045,unknown,unknown
20120605/029779,0292,unknown,unknown
20120605/029779,0098,unknown,unknown
20120605/029779,0128,unknown,unknown
20120605/029779,0146,unknown,unknown
20120605/029779,0083,unknown,unknown
