dirname,metasys_id,stage,orientation
20130311/017676,5941,unknown,unknown
20130311/017676,4921,unknown,unknown
20130311/017676,2241,unknown,unknown
20130311/017676,5951,unknown,unknown
20130311/017676,2741,unknown,unknown
20130311/017676,2941,unknown,unknown
20130311/017676,1441,unknown,unknown
20130311/017676,3981,unknown,unknown
20130311/017676,2261,unknown,unknown
20130311/017676,0171,unknown,unknown
20130311/017676,4401,unknown,unknown
20130311/017676,0401,unknown,unknown
20130311/017676,0121,unknown,unknown
20130311/017676,1711,unknown,unknown
20130311/017676,4022,unknown,unknown
20130311/017676,2781,unknown,unknown
20130311/017676,5881,unknown,unknown
20130311/017676,3191,unknown,unknown
20130311/017676,1751,unknown,unknown
20130311/017676,6231,unknown,unknown
20130311/017676,0461,unknown,unknown
20130311/017676,5721,unknown,unknown
20130311/017676,5791,unknown,unknown
20130311/017676,4391,unknown,unknown
20130311/017676,0211,unknown,unknown
20130311/017676,0241,unknown,unknown
20130311/017676,2551,unknown,unknown
20130311/017676,4251,unknown,unknown
20130311/017676,5451,unknown,unknown
20130311/017676,1001,unknown,unknown
20130311/017676,1521,unknown,unknown
20130311/017676,4191,unknown,unknown
20130311/017676,4581,unknown,unknown
20130311/017676,0831,unknown,unknown
20130311/017676,6153,unknown,unknown
20130311/017676,5371,unknown,unknown
20130311/017676,4411,unknown,unknown
20130311/017676,3741,unknown,unknown
20130311/017676,0101,unknown,unknown
20130311/017676,6121,unknown,unknown
20130311/017676,5231,unknown,unknown
20130311/017676,2071,unknown,unknown
20130311/017676,5501,unknown,unknown
20130311/017676,1131,unknown,unknown
20130311/017676,0791,unknown,unknown
20130311/017676,0991,unknown,unknown
20130311/017676,2321,unknown,unknown
20130311/017676,4211,unknown,unknown
20130311/017676,1011,unknown,unknown
20130311/017676,5462,unknown,unknown
20130311/017676,0852,unknown,unknown
20130311/017676,2931,unknown,unknown
20130311/017676,1421,unknown,unknown
20130311/017676,0201,unknown,unknown
20130311/017676,5191,unknown,unknown
20130311/017676,0301,unknown,unknown
20130311/017676,2431,unknown,unknown
20130311/017676,0911,unknown,unknown
20130311/017676,4331,unknown,unknown
20130311/017676,4961,unknown,unknown
20130311/017676,4911,unknown,unknown
20130311/017676,2422,unknown,unknown
20130311/017676,3021,unknown,unknown
20130311/017676,2461,unknown,unknown
20130311/017676,4611,unknown,unknown
20130311/017676,1981,unknown,unknown
20130311/017676,5541,unknown,unknown
20130311/017676,1541,unknown,unknown
20130311/017676,1901,unknown,unknown
20130311/017676,3601,unknown,unknown
20130311/017676,2491,unknown,unknown
20130311/017676,5591,unknown,unknown
20130311/017676,5911,unknown,unknown
20130311/017676,1771,unknown,unknown
20130311/017676,4311,unknown,unknown
20130311/017676,1531,unknown,unknown
20130311/017676,3611,unknown,unknown
20130311/017676,3971,unknown,unknown
20130311/017676,3531,unknown,unknown
20130311/017676,3341,unknown,unknown
20130311/017676,2451,unknown,unknown
20130311/017676,2881,unknown,unknown
20130311/017676,6221,unknown,unknown
20130311/017676,1702,unknown,unknown
20130311/017676,0521,unknown,unknown
20130311/017676,5331,unknown,unknown
20130311/017676,0541,unknown,unknown
20130311/017676,1581,unknown,unknown
20130311/017676,3241,unknown,unknown
20130311/017676,0411,unknown,unknown
20130311/017676,3911,unknown,unknown
20130311/017676,6151,unknown,unknown
20130311/017676,2221,unknown,unknown
20130311/017676,3441,unknown,unknown
20130311/017676,1031,unknown,unknown
20130311/017676,0281,unknown,unknown
20130311/017676,5491,unknown,unknown
20130311/017676,0841,unknown,unknown
20130311/017676,2621,unknown,unknown
20130311/017676,2001,unknown,unknown
20130311/017676,2391,unknown,unknown
20130311/017676,5121,unknown,unknown
20130311/017676,2151,unknown,unknown
20130311/017676,5761,unknown,unknown
20130311/017676,1921,unknown,unknown
20130311/017676,5841,unknown,unknown
20130311/017676,5441,unknown,unknown
20130311/017676,5891,unknown,unknown
20130311/017676,2911,unknown,unknown
20130311/017676,4461,unknown,unknown
20130311/017676,4071,unknown,unknown
20130311/017676,5421,unknown,unknown
20130311/017676,3881,unknown,unknown
20130311/017676,2201,unknown,unknown
20130311/017676,0961,unknown,unknown
20130311/017676,6031,unknown,unknown
