dirname,metasys_id,stage,orientation
20130301/8145,831,15-16,unknown
20130301/8145,1491,15-16,unknown
20130301/8145,1701,unknown,unknown
20130301/8145,3771,unknown,unknown
20130301/8145,111,13-14,unknown
20130301/8145,1081,unknown,unknown
20130301/8145,2821,15-16,unknown
20130301/8145,2981,unknown,unknown
20130301/8145,2761,unknown,unknown
20130301/8145,1241,unknown,unknown
20130301/8145,3511,unknown,unknown
20130301/8145,2681,13-14,unknown
20130301/8145,471,unknown,unknown
20130301/8145,2341,unknown,unknown
20130301/8145,3341,unknown,unknown
20130301/8145,711,15-16,unknown
20130301/8145,1751,15-16,unknown
20130301/8145,4311,unknown,unknown
20130301/8145,1281,15-16,unknown
20130301/8145,2711,unknown,unknown
20130301/8145,1951,unknown,unknown
20130301/8145,3241,13-14,unknown
20130301/8145,4041,unknown,unknown
20130301/8145,441,15-16,unknown
20130301/8145,101,15-16,unknown
20130301/8145,191,unknown,unknown
20130301/8145,2591,15-16,unknown
20130301/8145,1341,15-16,unknown
20130301/8145,1501,13-14,unknown
20130301/8145,3081,unknown,unknown
20130301/8145,1911,13-14,unknown
20130301/8145,3281,13-14,unknown
20130301/8145,2751,15-16,unknown
20130301/8145,791,13-14,unknown
20130301/8145,361,unknown,unknown
20130301/8145,2871,13-14,unknown
20130301/8145,2971,13-14,unknown
20130301/8145,1041,15-16,unknown
20130301/8145,2231,unknown,unknown
20130301/8145,1761,unknown,unknown
20130301/8145,4301,unknown,unknown
20130301/8145,131,unknown,unknown
20130301/8145,1261,13-14,unknown
20130301/8145,141,unknown,unknown
20130301/8145,1311,15-16,unknown
20130301/8145,3471,unknown,unknown
20130301/8145,2801,15-16,unknown
20130301/8145,3161,unknown,unknown
20130301/8145,1421,unknown,unknown
20130301/8145,1351,unknown,unknown
20130301/8145,3431,unknown,unknown
20130301/8145,2031,15-16,unknown
20130301/8145,781,15-16,unknown
20130301/8145,3221,15-16,unknown
20130301/8145,3321,unknown,unknown
20130301/8145,3041,unknown,unknown
20130301/8145,1071,13-14,unknown
20130301/8145,1671,13-14,unknown
20130301/8145,2491,unknown,unknown
20130301/8145,4111,unknown,unknown
20130301/8145,511,15-16,unknown
20130301/8145,2671,13-14,unknown
20130301/8145,1021,15-16,unknown
20130301/8145,641,unknown,unknown
20130301/8145,1741,unknown,unknown
20130301/8145,1111,unknown,unknown
20130301/8145,3781,unknown,unknown
20130301/8145,3421,unknown,unknown
