dirname,metasys_id,stage,orientation
20130311-rescan2/046265~B,831,13-14,unknown
20130311-rescan2/046265~B,4021,unknown,unknown
20130311-rescan2/046265~B,5821,unknown,unknown
20130311-rescan2/046265~B,541,13-14,unknown
20130311-rescan2/046265~B,3551,15-16,unknown
20130311-rescan2/046265~B,3251,unknown,unknown
20130311-rescan2/046265~B,931,13-14,unknown
20130311-rescan2/046265~B,421,unknown,unknown
20130311-rescan2/046265~B,6061,11-12,unknown
20130311-rescan2/046265~B,2911,13-14,unknown
20130311-rescan2/046265~B,2851,11-12,unknown
20130311-rescan2/046265~B,1791,15-16,unknown
20130311-rescan2/046265~B,5461,13-14,unknown
20130311-rescan2/046265~B,1061,unknown,unknown
20130311-rescan2/046265~B,5301,13-14,unknown
20130311-rescan2/046265~B,6651,15-16,unknown
20130311-rescan2/046265~B,2311,unknown,unknown
20130311-rescan2/046265~B,5851,15-16,unknown
20130311-rescan2/046265~B,6591,13-14,unknown
20130311-rescan2/046265~B,3771,13-14,unknown
20130311-rescan2/046265~B,3141,13-14,unknown
20130311-rescan2/046265~B,4651,unknown,unknown
20130311-rescan2/046265~B,2821,15-16,unknown
20130311-rescan2/046265~B,5411,unknown,unknown
20130311-rescan2/046265~B,2981,unknown,unknown
20130311-rescan2/046265~B,1401,15-16,unknown
20130311-rescan2/046265~B,2261,unknown,unknown
20130311-rescan2/046265~B,1451,unknown,unknown
20130311-rescan2/046265~B,5001,11-12,unknown
20130311-rescan2/046265~B,1231,15-16,unknown
20130311-rescan2/046265~B,2761,unknown,unknown
20130311-rescan2/046265~B,4191,15-16,unknown
20130311-rescan2/046265~B,5671,13-14,unknown
20130311-rescan2/046265~B,4811,unknown,unknown
20130311-rescan2/046265~B,2041,unknown,unknown
20130311-rescan2/046265~B,6051,unknown,unknown
20130311-rescan2/046265~B,6501,13-14,unknown
20130311-rescan2/046265~B,6001,13-14,unknown
20130311-rescan2/046265~B,1241,11-12,unknown
20130311-rescan2/046265~B,3091,4-6,unknown
20130311-rescan2/046265~B,6371,13-14,unknown
20130311-rescan2/046265~B,2161,unknown,unknown
20130311-rescan2/046265~B,3451,unknown,unknown
20130311-rescan2/046265~B,6431,15-16,unknown
20130311-rescan2/046265~B,501,11-12,unknown
20130311-rescan2/046265~B,3511,11-12,unknown
20130311-rescan2/046265~B,3891,unknown,unknown
20130311-rescan2/046265~B,6611,unknown,unknown
20130311-rescan2/046265~B,4771,9-10,unknown
20130311-rescan2/046265~B,801,unknown,unknown
20130311-rescan2/046265~B,5791,unknown,unknown
20130311-rescan2/046265~B,3961,unknown,unknown
20130311-rescan2/046265~B,5811,unknown,unknown
20130311-rescan2/046265~B,251,13-14,unknown
20130311-rescan2/046265~B,3631,13-14,unknown
20130311-rescan2/046265~B,2941,15-16,unknown
20130311-rescan2/046265~B,2341,15-16,unknown
20130311-rescan2/046265~B,5351,13-14,unknown
20130311-rescan2/046265~B,891,unknown,unknown
20130311-rescan2/046265~B,1691,unknown,unknown
20130311-rescan2/046265~B,4311,unknown,unknown
20130311-rescan2/046265~B,1171,unknown,unknown
20130311-rescan2/046265~B,1271,unknown,unknown
20130311-rescan2/046265~B,4501,unknown,unknown
20130311-rescan2/046265~B,3701,unknown,unknown
20130311-rescan2/046265~B,1811,unknown,unknown
20130311-rescan2/046265~B,1281,unknown,unknown
20130311-rescan2/046265~B,1491,unknown,unknown
20130311-rescan2/046265~B,4661,unknown,unknown
20130311-rescan2/046265~B,3111,unknown,unknown
20130311-rescan2/046265~B,621,11-12,unknown
20130311-rescan2/046265~B,151,11-12,unknown
20130311-rescan2/046265~B,1571,unknown,unknown
20130311-rescan2/046265~B,2531,unknown,unknown
20130311-rescan2/046265~B,5741,11-12,unknown
20130311-rescan2/046265~B,6571,unknown,unknown
20130311-rescan2/046265~B,5581,unknown,unknown
20130311-rescan2/046265~B,3791,13-14,unknown
20130311-rescan2/046265~B,6321,13-14,unknown
20130311-rescan2/046265~B,6241,unknown,unknown
20130311-rescan2/046265~B,4861,unknown,unknown
20130311-rescan2/046265~B,2011,unknown,unknown
20130311-rescan2/046265~B,3831,unknown,unknown
20130311-rescan2/046265~B,6711,unknown,unknown
20130311-rescan2/046265~B,531,13-14,unknown
20130311-rescan2/046265~B,431,unknown,unknown
20130311-rescan2/046265~B,4131,11-12,unknown
20130311-rescan2/046265~B,3241,unknown,unknown
20130311-rescan2/046265~B,921,unknown,unknown
20130311-rescan2/046265~B,4481,13-14,unknown
20130311-rescan2/046265~B,1821,unknown,unknown
20130311-rescan2/046265~B,5251,11-12,unknown
20130311-rescan2/046265~B,6661,11-12,unknown
20130311-rescan2/046265~B,4721,unknown,unknown
20130311-rescan2/046265~B,5961,unknown,unknown
20130311-rescan2/046265~B,1651,unknown,unknown
20130311-rescan2/046265~B,441,13-14,unknown
20130311-rescan2/046265~B,6581,unknown,unknown
20130311-rescan2/046265~B,3661,13-14,unknown
20130311-rescan2/046265~B,261,unknown,unknown
20130311-rescan2/046265~B,3741,13-14,unknown
20130311-rescan2/046265~B,4621,unknown,unknown
20130311-rescan2/046265~B,2831,13-14,unknown
20130311-rescan2/046265~B,3391,15-16,unknown
20130311-rescan2/046265~B,2271,4-6,unknown
20130311-rescan2/046265~B,5401,13-14,unknown
20130311-rescan2/046265~B,3011,unknown,unknown
20130311-rescan2/046265~B,211,13-14,unknown
20130311-rescan2/046265~B,191,11-12,unknown
20130311-rescan2/046265~B,2371,unknown,unknown
20130311-rescan2/046265~B,1001,13-14,unknown
20130311-rescan2/046265~B,4261,unknown,unknown
20130311-rescan2/046265~B,1341,unknown,unknown
20130311-rescan2/046265~B,2451,13-14,unknown
20130311-rescan2/046265~B,5951,unknown,unknown
20130311-rescan2/046265~B,5661,unknown,unknown
20130311-rescan2/046265~B,4941,11-12,unknown
20130311-rescan2/046265~B,1501,13-14,unknown
20130311-rescan2/046265~B,61,unknown,unknown
20130311-rescan2/046265~B,2111,13-14,unknown
20130311-rescan2/046265~B,5891,13-14,unknown
20130311-rescan2/046265~B,961,unknown,unknown
20130311-rescan2/046265~B,1911,unknown,unknown
20130311-rescan2/046265~B,5101,13-14,unknown
20130311-rescan2/046265~B,6401,unknown,unknown
20130311-rescan2/046265~B,2021,unknown,unknown
20130311-rescan2/046265~B,6741,unknown,unknown
20130311-rescan2/046265~B,6621,unknown,unknown
20130311-rescan2/046265~B,401,unknown,unknown
20130311-rescan2/046265~B,361,13-14,unknown
20130311-rescan2/046265~B,4001,unknown,unknown
20130311-rescan2/046265~B,1611,13-14,unknown
20130311-rescan2/046265~B,2871,13-14,unknown
20130311-rescan2/046265~B,221,unknown,unknown
20130311-rescan2/046265~B,3351,unknown,unknown
20130311-rescan2/046265~B,2971,15-16,unknown
20130311-rescan2/046265~B,3051,unknown,unknown
20130311-rescan2/046265~B,4711,unknown,unknown
20130311-rescan2/046265~B,2231,unknown,unknown
20130311-rescan2/046265~B,5441,13-14,unknown
20130311-rescan2/046265~B,6131,unknown,unknown
20130311-rescan2/046265~B,1681,unknown,unknown
20130311-rescan2/046265~B,5931,11-12,unknown
20130311-rescan2/046265~B,701,15-16,unknown
20130311-rescan2/046265~B,311,15-16,unknown
20130311-rescan2/046265~B,4301,unknown,unknown
20130311-rescan2/046265~B,1261,unknown,unknown
20130311-rescan2/046265~B,31,11-12,unknown
20130311-rescan2/046265~B,4571,unknown,unknown
20130311-rescan2/046265~B,6511,unknown,unknown
20130311-rescan2/046265~B,5501,unknown,unknown
20130311-rescan2/046265~B,4901,unknown,unknown
20130311-rescan2/046265~B,2481,unknown,unknown
20130311-rescan2/046265~B,141,13-14,unknown
20130311-rescan2/046265~B,631,13-14,unknown
20130311-rescan2/046265~B,1461,unknown,unknown
20130311-rescan2/046265~B,2241,11-12,unknown
20130311-rescan2/046265~B,1311,unknown,unknown
20130311-rescan2/046265~B,4881,unknown,unknown
20130311-rescan2/046265~B,5141,11-12,unknown
20130311-rescan2/046265~B,6441,unknown,unknown
20130311-rescan2/046265~B,4231,13-14,unknown
20130311-rescan2/046265~B,6561,11-12,unknown
20130311-rescan2/046265~B,2411,unknown,unknown
20130311-rescan2/046265~B,2061,13-14,unknown
20130311-rescan2/046265~B,6251,unknown,unknown
20130311-rescan2/046265~B,2791,unknown,unknown
20130311-rescan2/046265~B,4971,15-16,unknown
20130311-rescan2/046265~B,3941,unknown,unknown
20130311-rescan2/046265~B,1921,unknown,unknown
20130311-rescan2/046265~B,3271,unknown,unknown
20130311-rescan2/046265~B,3471,unknown,unknown
20130311-rescan2/046265~B,4121,13-14,unknown
20130311-rescan2/046265~B,911,13-14,unknown
