dirname,metasys_id,stage,orientation
20130311-rescan/045650~A,6721,15-16,unknown
20130311-rescan/045650~A,4021,15-16,unknown
20130311-rescan/045650~A,4371,9-10,unknown
20130311-rescan/045650~A,541,9-10,unknown
20130311-rescan/045650~A,3251,15-16,unknown
20130311-rescan/045650~A,1941,13-14,unknown
20130311-rescan/045650~A,4141,11-12,unknown
20130311-rescan/045650~A,931,15-16,unknown
20130311-rescan/045650~A,3851,15-16,unknown
20130311-rescan/045650~A,1801,9-10,unknown
20130311-rescan/045650~A,6061,13-14,unknown
20130311-rescan/045650~A,1991,13-14,unknown
20130311-rescan/045650~A,2851,15-16,unknown
20130311-rescan/045650~A,5461,9-10,unknown
20130311-rescan/045650~A,6091,13-14,unknown
20130311-rescan/045650~A,6841,9-10,unknown
20130311-rescan/045650~A,721,13-14,unknown
20130311-rescan/045650~A,1701,13-14,unknown
20130311-rescan/045650~A,4731,13-14,unknown
20130311-rescan/045650~A,681,9-10,unknown
20130311-rescan/045650~A,6651,13-14,unknown
20130311-rescan/045650~A,2311,13-14,unknown
20130311-rescan/045650~A,5851,13-14,unknown
20130311-rescan/045650~A,5911,13-14,unknown
20130311-rescan/045650~A,1661,9-10,unknown
20130311-rescan/045650~A,3771,13-14,unknown
20130311-rescan/045650~A,1081,9-10,unknown
20130311-rescan/045650~A,1121,13-14,unknown
20130311-rescan/045650~A,6981,11-12,unknown
20130311-rescan/045650~A,3141,9-10,unknown
20130311-rescan/045650~A,4651,15-16,unknown
20130311-rescan/045650~A,3671,11-12,unknown
20130311-rescan/045650~A,2821,9-10,unknown
20130311-rescan/045650~A,4551,15-16,unknown
20130311-rescan/045650~A,3381,9-10,unknown
20130311-rescan/045650~A,2981,13-14,unknown
20130311-rescan/045650~A,3021,13-14,unknown
20130311-rescan/045650~A,2381,15-16,unknown
20130311-rescan/045650~A,751,9-10,unknown
20130311-rescan/045650~A,201,9-10,unknown
20130311-rescan/045650~A,611,11-12,unknown
