dirname,metasys_id,stage,orientation
20130311/015729,831,unknown,unknown
20130311/015729,541,15-16,unknown
20130311/015729,3851,unknown,unknown
20130311/015729,3331,15-16,unknown
20130311/015729,721,13-14,unknown
20130311/015729,4731,15-16,unknown
20130311/015729,5261,unknown,unknown
20130311/015729,1061,15-16,unknown
20130311/015729,681,15-16,unknown
20130311/015729,5851,unknown,unknown
20130311/015729,3141,15-16,unknown
20130311/015729,2541,15-16,unknown
20130311/015729,1401,15-16,unknown
20130311/015729,1011,15-16,unknown
20130311/015729,4211,15-16,unknown
20130311/015729,1231,unknown,unknown
20130311/015729,4811,15-16,unknown
20130311/015729,5571,15-16,unknown
20130311/015729,6371,unknown,unknown
20130311/015729,4951,15-16,unknown
20130311/015729,2161,unknown,unknown
20130311/015729,3801,15-16,unknown
20130311/015729,4101,unknown,unknown
20130311/015729,3291,unknown,unknown
20130311/015729,3451,unknown,unknown
20130311/015729,501,13-14,unknown
20130311/015729,2681,13-14,unknown
20130311/015729,481,unknown,unknown
20130311/015729,471,unknown,unknown
20130311/015729,4171,15-16,unknown
20130311/015729,3201,unknown,unknown
20130311/015729,3631,15-16,unknown
20130311/015729,4611,unknown,unknown
20130311/015729,5451,unknown,unknown
20130311/015729,711,unknown,unknown
20130311/015729,4311,unknown,unknown
20130311/015729,21,unknown,unknown
20130311/015729,1271,unknown,unknown
20130311/015729,5531,unknown,unknown
20130311/015729,3701,unknown,unknown
20130311/015729,1881,unknown,unknown
20130311/015729,1281,unknown,unknown
20130311/015729,1571,unknown,unknown
20130311/015729,91,15-16,unknown
20130311/015729,1301,unknown,unknown
20130311/015729,6571,15-16,unknown
20130311/015729,4381,unknown,unknown
20130311/015729,2151,13-14,unknown
20130311/015729,4031,13-14,unknown
20130311/015729,431,unknown,unknown
20130311/015729,3241,15-16,unknown
20130311/015729,5691,15-16,unknown
20130311/015729,1871,13-14,unknown
20130311/015729,5491,unknown,unknown
20130311/015729,3301,unknown,unknown
20130311/015729,5251,15-16,unknown
20130311/015729,4041,unknown,unknown
20130311/015729,5841,13-14,unknown
20130311/015729,5961,unknown,unknown
20130311/015729,441,13-14,unknown
20130311/015729,2831,unknown,unknown
20130311/015729,2271,15-16,unknown
20130311/015729,1431,13-14,unknown
20130311/015729,741,unknown,unknown
20130311/015729,1221,unknown,unknown
20130311/015729,1341,unknown,unknown
20130311/015729,61,unknown,unknown
20130311/015729,2621,unknown,unknown
20130311/015729,6351,15-16,unknown
20130311/015729,3281,15-16,unknown
20130311/015729,6211,15-16,unknown
20130311/015729,3901,unknown,unknown
20130311/015729,491,13-14,unknown
20130311/015729,3231,unknown,unknown
20130311/015729,4161,unknown,unknown
20130311/015729,3351,unknown,unknown
20130311/015729,2971,unknown,unknown
20130311/015729,2331,unknown,unknown
20130311/015729,1041,15-16,unknown
20130311/015729,2231,unknown,unknown
20130311/015729,6131,13-14,unknown
20130311/015729,1681,unknown,unknown
20130311/015729,701,unknown,unknown
20130311/015729,311,unknown,unknown
20130311/015729,1261,unknown,unknown
20130311/015729,3651,unknown,unknown
20130311/015729,5501,unknown,unknown
20130311/015729,2521,unknown,unknown
20130311/015729,1541,unknown,unknown
20130311/015729,631,13-14,unknown
20130311/015729,4231,15-16,unknown
20130311/015729,5591,unknown,unknown
20130311/015729,4401,unknown,unknown
20130311/015729,2791,15-16,unknown
20130311/015729,4971,unknown,unknown
20130311/015729,6701,13-14,unknown
20130311/015729,3471,unknown,unknown
20130311/015729,5091,unknown,unknown
20130311/015729,6171,unknown,unknown
20130311/015729,4751,unknown,unknown
20130311/015729,1721,unknown,unknown
20130311/015729,5871,unknown,unknown
20130311/015729,5971,unknown,unknown
20130311/015729,4361,unknown,unknown
20130311/015729,2801,unknown,unknown
20130311/015729,2201,13-14,unknown
20130311/015729,2561,13-14,unknown
20130311/015729,771,unknown,unknown
20130311/015729,2361,unknown,unknown
20130311/015729,4681,unknown,unknown
20130311/015729,3681,15-16,unknown
20130311/015729,1451,unknown,unknown
20130311/015729,6051,13-14,unknown
20130311/015729,2511,unknown,unknown
20130311/015729,3531,13-14,unknown
20130311/015729,5051,unknown,unknown
20130311/015729,6341,unknown,unknown
20130311/015729,6071,13-14,unknown
20130311/015729,6731,unknown,unknown
20130311/015729,411,unknown,unknown
20130311/015729,3221,unknown,unknown
20130311/015729,5991,15-16,unknown
20130311/015729,3981,13-14,unknown
20130311/015729,2321,unknown,unknown
20130311/015729,1771,unknown,unknown
20130311/015729,1071,unknown,unknown
20130311/015729,5901,unknown,unknown
20130311/015729,1671,unknown,unknown
20130311/015729,4561,unknown,unknown
20130311/015729,3131,unknown,unknown
20130311/015729,1551,unknown,unknown
20130311/015729,2991,unknown,unknown
20130311/015729,3031,15-16,unknown
20130311/015729,601,unknown,unknown
20130311/015729,2391,15-16,unknown
20130311/015729,2471,15-16,unknown
20130311/015729,2771,15-16,unknown
20130311/015729,5601,15-16,unknown
20130311/015729,4411,15-16,unknown
20130311/015729,2921,13-14,unknown
20130311/015729,6601,unknown,unknown
20130311/015729,5941,unknown,unknown
20130311/015729,1731,unknown,unknown
20130311/015729,2811,unknown,unknown
20130311/015729,1181,unknown,unknown
20130311/015729,881,15-16,unknown
20130311/015729,2351,15-16,unknown
20130311/015729,6491,13-14,unknown
20130311/015729,1161,unknown,unknown
20130311/015729,1201,unknown,unknown
20130311/015729,5521,unknown,unknown
20130311/015729,6041,unknown,unknown
20130311/015729,3731,unknown,unknown
20130311/015729,3101,unknown,unknown
20130311/015729,6181,unknown,unknown
20130311/015729,2501,13-14,unknown
20130311/015729,941,unknown,unknown
20130311/015729,5041,unknown,unknown
20130311/015729,4391,unknown,unknown
20130311/015729,3191,unknown,unknown
20130311/015729,6231,unknown,unknown
