dirname,metasys_id,stage,orientation
20130311/019347,3251,13-14,unknown
20130311/019347,3991,13-14,unknown
20130311/019347,2541,11-12,unknown
20130311/019347,2381,13-14,unknown
20130311/019347,1841,13-14,unknown
20130311/019347,1991,15-16,unknown
20130311/019347,5221,11-12,unknown
20130311/019347,1691,11-12,unknown
20130311/019347,2711,unknown,unknown
20130311/019347,2151,11-12,unknown
20130311/019347,2021,11-12,unknown
20130311/019347,3161,11-12,unknown
20130311/019347,4271,13-14,unknown
20130311/019347,1211,13-14,unknown
20130311/019347,4081,13-14,unknown
20130311/019347,3531,15-16,unknown
20130311/019347,3541,13-14,unknown
20130311/019347,2391,15-16,unknown
20130311/019347,1631,unknown,unknown
20130311/019347,1981,13-14,unknown
20130311/019347,161,13-14,unknown
20130311/019347,1801,11-12,unknown
20130311/019347,3421,unknown,unknown
20130311/019347,1851,4-6,unknown
20130311/019347,1001,unknown,unknown
20130311/019347,4771,unknown,unknown
20130311/019347,2991,4-6,unknown
20130311/019347,631,15-16,unknown
20130311/019347,5401,unknown,unknown
20130311/019347,3921,15-16,unknown
20130311/019347,1501,11-12,unknown
20130311/019347,1521,15-16,unknown
20130311/019347,951,13-14,unknown
20130311/019347,71,13-14,unknown
20130311/019347,2501,unknown,unknown
20130311/019347,5451,13-14,unknown
20130311/019347,5291,unknown,unknown
20130311/019347,4461,15-16,unknown
20130311/019347,371,4-6,unknown
20130311/019347,4211,unknown,unknown
20130311/019347,771,13-14,unknown
20130311/019347,3661,7-8,unknown
20130311/019347,5661,15-16,unknown
20130311/019347,2331,13-14,unknown
20130311/019347,2451,15-16,unknown
20130311/019347,4871,unknown,unknown
20130311/019347,2781,13-14,unknown
20130311/019347,4991,13-14,unknown
20130311/019347,3331,unknown,unknown
20130311/019347,1661,9-10,unknown
