dirname,metasys_id,stage,orientation
20130311-rescan2/8473~B,4021,9-10,unknown
20130311-rescan2/8473~B,4781,13-14,unknown
20130311-rescan2/8473~B,3551,unknown,unknown
20130311-rescan2/8473~B,3991,9-10,unknown
20130311-rescan2/8473~B,1791,unknown,unknown
20130311-rescan2/8473~B,5461,unknown,unknown
20130311-rescan2/8473~B,1491,4-6,unknown
20130311-rescan2/8473~B,4731,9-10,unknown
20130311-rescan2/8473~B,5261,9-10,unknown
20130311-rescan2/8473~B,1061,9-10,unknown
20130311-rescan2/8473~B,1661,unknown,unknown
20130311-rescan2/8473~B,3771,7-8,unknown
20130311-rescan2/8473~B,4321,11-12,unknown
20130311-rescan2/8473~B,3141,unknown,unknown
20130311-rescan2/8473~B,4651,11-12,unknown
20130311-rescan2/8473~B,4551,13-14,unknown
20130311-rescan2/8473~B,2541,13-14,unknown
20130311-rescan2/8473~B,2981,11-12,unknown
20130311-rescan2/8473~B,1401,13-14,unknown
20130311-rescan2/8473~B,2261,13-14,unknown
20130311-rescan2/8473~B,1011,11-12,unknown
20130311-rescan2/8473~B,5001,11-12,unknown
20130311-rescan2/8473~B,2441,13-14,unknown
20130311-rescan2/8473~B,2761,9-10,unknown
20130311-rescan2/8473~B,4191,9-10,unknown
20130311-rescan2/8473~B,5671,11-12,unknown
20130311-rescan2/8473~B,4811,9-10,unknown
20130311-rescan2/8473~B,871,13-14,unknown
20130311-rescan2/8473~B,1901,11-12,unknown
20130311-rescan2/8473~B,3511,11-12,unknown
20130311-rescan2/8473~B,5701,11-12,unknown
20130311-rescan2/8473~B,6011,11-12,unknown
20130311-rescan2/8473~B,3891,13-14,unknown
20130311-rescan2/8473~B,481,11-12,unknown
20130311-rescan2/8473~B,3961,9-10,unknown
20130311-rescan2/8473~B,2861,9-10,unknown
20130311-rescan2/8473~B,391,11-12,unknown
20130311-rescan2/8473~B,251,9-10,unknown
20130311-rescan2/8473~B,3631,13-14,unknown
20130311-rescan2/8473~B,3061,11-12,unknown
20130311-rescan2/8473~B,4611,unknown,unknown
20130311-rescan2/8473~B,1051,9-10,unknown
20130311-rescan2/8473~B,2221,unknown,unknown
20130311-rescan2/8473~B,891,9-10,unknown
20130311-rescan2/8473~B,1691,9-10,unknown
20130311-rescan2/8473~B,1751,13-14,unknown
20130311-rescan2/8473~B,4311,11-12,unknown
20130311-rescan2/8473~B,21,unknown,unknown
20130311-rescan2/8473~B,1881,13-14,unknown
20130311-rescan2/8473~B,1281,7-8,unknown
20130311-rescan2/8473~B,2081,9-10,unknown
20130311-rescan2/8473~B,3111,9-10,unknown
20130311-rescan2/8473~B,1471,13-14,unknown
20130311-rescan2/8473~B,151,9-10,unknown
20130311-rescan2/8473~B,2711,13-14,unknown
20130311-rescan2/8473~B,1301,13-14,unknown
20130311-rescan2/8473~B,2651,9-10,unknown
20130311-rescan2/8473~B,5741,11-12,unknown
20130311-rescan2/8473~B,4221,13-14,unknown
20130311-rescan2/8473~B,1831,7-8,unknown
20130311-rescan2/8473~B,5621,9-10,unknown
20130311-rescan2/8473~B,1371,11-12,unknown
20130311-rescan2/8473~B,2151,11-12,unknown
20130311-rescan2/8473~B,3831,unknown,unknown
20130311-rescan2/8473~B,531,11-12,unknown
20130311-rescan2/8473~B,3841,4-6,unknown
20130311-rescan2/8473~B,4481,9-10,unknown
20130311-rescan2/8473~B,2901,13-14,unknown
20130311-rescan2/8473~B,691,13-14,unknown
20130311-rescan2/8473~B,5491,unknown,unknown
20130311-rescan2/8473~B,1711,unknown,unknown
20130311-rescan2/8473~B,4041,9-10,unknown
20130311-rescan2/8473~B,2301,13-14,unknown
20130311-rescan2/8473~B,4721,unknown,unknown
20130311-rescan2/8473~B,5841,11-12,unknown
20130311-rescan2/8473~B,5961,9-10,unknown
20130311-rescan2/8473~B,441,unknown,unknown
20130311-rescan2/8473~B,261,9-10,unknown
20130311-rescan2/8473~B,2281,11-12,unknown
20130311-rescan2/8473~B,1131,13-14,unknown
20130311-rescan2/8473~B,101,9-10,unknown
20130311-rescan2/8473~B,4621,11-12,unknown
20130311-rescan2/8473~B,4541,11-12,unknown
20130311-rescan2/8473~B,2831,13-14,unknown
20130311-rescan2/8473~B,3011,unknown,unknown
20130311-rescan2/8473~B,211,11-12,unknown
20130311-rescan2/8473~B,741,11-12,unknown
20130311-rescan2/8473~B,1001,unknown,unknown
20130311-rescan2/8473~B,2591,9-10,unknown
20130311-rescan2/8473~B,4181,13-14,unknown
20130311-rescan2/8473~B,5951,unknown,unknown
20130311-rescan2/8473~B,2051,11-12,unknown
20130311-rescan2/8473~B,2881,13-14,unknown
20130311-rescan2/8473~B,3691,13-14,unknown
20130311-rescan2/8473~B,5541,13-14,unknown
20130311-rescan2/8473~B,61,unknown,unknown
20130311-rescan2/8473~B,2111,9-10,unknown
20130311-rescan2/8473~B,3081,unknown,unknown
20130311-rescan2/8473~B,5101,9-10,unknown
20130311-rescan2/8473~B,3441,13-14,unknown
20130311-rescan2/8473~B,4761,unknown,unknown
20130311-rescan2/8473~B,5211,unknown,unknown
20130311-rescan2/8473~B,401,11-12,unknown
20130311-rescan2/8473~B,3231,unknown,unknown
20130311-rescan2/8473~B,5191,9-10,unknown
20130311-rescan2/8473~B,1961,11-12,unknown
20130311-rescan2/8473~B,811,unknown,unknown
20130311-rescan2/8473~B,1611,11-12,unknown
20130311-rescan2/8473~B,5801,9-10,unknown
20130311-rescan2/8473~B,561,unknown,unknown
20130311-rescan2/8473~B,3351,13-14,unknown
20130311-rescan2/8473~B,2971,13-14,unknown
20130311-rescan2/8473~B,5361,11-12,unknown
20130311-rescan2/8473~B,6131,13-14,unknown
20130311-rescan2/8473~B,1681,11-12,unknown
20130311-rescan2/8473~B,5931,11-12,unknown
20130311-rescan2/8473~B,1761,unknown,unknown
20130311-rescan2/8473~B,311,unknown,unknown
