dirname,metasys_id,stage,orientation
20130301/065303,3921,unknown,unknown
20130301/065303,831,15-16,unknown
20130301/065303,541,13-14,unknown
20130301/065303,931,unknown,unknown
20130301/065303,421,13-14,unknown
20130301/065303,3991,unknown,unknown
20130301/065303,2851,11-12,unknown
20130301/065303,2821,unknown,unknown
20130301/065303,3381,unknown,unknown
20130301/065303,1401,unknown,unknown
20130301/065303,1231,15-16,unknown
20130301/065303,3291,unknown,unknown
20130301/065303,3451,13-14,unknown
20130301/065303,2681,unknown,unknown
20130301/065303,371,11-12,unknown
20130301/065303,3961,unknown,unknown
20130301/065303,3061,unknown,unknown
20130301/065303,1051,11-12,unknown
20130301/065303,2341,unknown,unknown
20130301/065303,2221,unknown,unknown
20130301/065303,711,unknown,unknown
20130301/065303,3701,unknown,unknown
20130301/065303,3111,13-14,unknown
20130301/065303,151,unknown,unknown
20130301/065303,3411,unknown,unknown
20130301/065303,3791,11-12,unknown
20130301/065303,2401,11-12,unknown
20130301/065303,841,unknown,unknown
20130301/065303,3561,11-12,unknown
20130301/065303,1481,unknown,unknown
20130301/065303,3301,unknown,unknown
20130301/065303,281,unknown,unknown
20130301/065303,101,unknown,unknown
20130301/065303,2831,unknown,unknown
20130301/065303,741,unknown,unknown
20130301/065303,2371,unknown,unknown
20130301/065303,61,13-14,unknown
20130301/065303,3281,13-14,unknown
20130301/065303,2021,unknown,unknown
20130301/065303,3231,13-14,unknown
20130301/065303,361,unknown,unknown
20130301/065303,1961,unknown,unknown
20130301/065303,1611,unknown,unknown
20130301/065303,2971,unknown,unknown
20130301/065303,3051,unknown,unknown
20130301/065303,2331,15-16,unknown
20130301/065303,1041,unknown,unknown
20130301/065303,1761,13-14,unknown
20130301/065303,1261,unknown,unknown
20130301/065303,1461,15-16,unknown
20130301/065303,2701,11-12,unknown
20130301/065303,2141,unknown,unknown
20130301/065303,2791,unknown,unknown
20130301/065303,851,unknown,unknown
20130301/065303,4281,15-16,unknown
20130301/065303,3471,unknown,unknown
20130301/065303,4121,unknown,unknown
20130301/065303,3571,11-12,unknown
20130301/065303,3311,13-14,unknown
20130301/065303,4051,13-14,unknown
20130301/065303,1721,unknown,unknown
20130301/065303,591,11-12,unknown
20130301/065303,981,13-14,unknown
20130301/065303,1581,unknown,unknown
20130301/065303,3361,unknown,unknown
20130301/065303,4271,15-16,unknown
20130301/065303,1351,13-14,unknown
20130301/065303,1451,unknown,unknown
20130301/065303,2101,13-14,unknown
20130301/065303,2511,unknown,unknown
20130301/065303,3861,unknown,unknown
20130301/065303,3531,11-12,unknown
20130301/065303,3181,15-16,unknown
20130301/065303,781,13-14,unknown
20130301/065303,3541,13-14,unknown
20130301/065303,1601,unknown,unknown
20130301/065303,1971,15-16,unknown
20130301/065303,2961,9-10,unknown
20130301/065303,1781,15-16,unknown
20130301/065303,2841,11-12,unknown
20130301/065303,2321,13-14,unknown
20130301/065303,1071,13-14,unknown
20130301/065303,1091,13-14,unknown
20130301/065303,121,15-16,unknown
20130301/065303,3131,11-12,unknown
20130301/065303,3641,11-12,unknown
20130301/065303,2491,11-12,unknown
20130301/065303,601,13-14,unknown
20130301/065303,2251,15-16,unknown
20130301/065303,4201,11-12,unknown
20130301/065303,2781,unknown,unknown
20130301/065303,2171,13-14,unknown
20130301/065303,1251,15-16,unknown
20130301/065303,2071,unknown,unknown
20130301/065303,3951,13-14,unknown
20130301/065303,3261,15-16,unknown
20130301/065303,861,11-12,unknown
20130301/065303,3461,15-16,unknown
20130301/065303,511,13-14,unknown
20130301/065303,2921,13-14,unknown
20130301/065303,3211,13-14,unknown
20130301/065303,461,15-16,unknown
20130301/065303,3601,13-14,unknown
20130301/065303,1591,15-16,unknown
20130301/065303,2211,11-12,unknown
20130301/065303,1741,13-14,unknown
20130301/065303,2431,13-14,unknown
20130301/065303,2131,11-12,unknown
20130301/065303,1441,unknown,unknown
20130301/065303,2501,11-12,unknown
20130301/065303,3781,13-14,unknown
20130301/065303,3191,11-12,unknown
