dirname,metasys_id,stage,orientation
SpecificStages/20130307/666002~A,11,unknown,unknown
SpecificStages/20130307/666002~A,21,unknown,unknown
SpecificStages/20130307/666002~A,31,unknown,unknown
SpecificStages/20130307/666002~A,51,unknown,unknown
SpecificStages/20130307/666002~A,61,unknown,unknown
SpecificStages/20130307/666002~A,71,7-8,unknown
SpecificStages/20130307/666002~A,81,7-8,unknown
SpecificStages/20130307/666002~A,91,unknown,unknown
SpecificStages/20130307/666002~A,101,unknown,unknown
SpecificStages/20130307/666002~A,111,unknown,unknown
SpecificStages/20130307/666002~A,121,unknown,unknown
SpecificStages/20130307/666002~A,131,7-8,unknown
SpecificStages/20130307/666002~A,141,unknown,unknown
SpecificStages/20130307/666002~A,161,7-8,unknown
SpecificStages/20130307/666002~A,171,7-8,unknown
SpecificStages/20130307/666002~A,181,unknown,unknown
SpecificStages/20130307/666002~A,191,unknown,unknown
SpecificStages/20130307/666002~A,201,unknown,unknown
SpecificStages/20130307/666002~A,211,unknown,unknown
SpecificStages/20130307/666002~A,221,unknown,unknown
SpecificStages/20130307/666002~A,231,unknown,unknown
SpecificStages/20130307/666002~A,241,7-8,unknown
SpecificStages/20130307/666002~A,251,7-8,unknown
SpecificStages/20130307/666002~A,261,7-8,unknown
SpecificStages/20130307/666002~A,271,unknown,unknown
SpecificStages/20130307/666002~A,281,unknown,unknown
SpecificStages/20130307/666002~A,291,unknown,unknown
SpecificStages/20130307/666002~A,301,unknown,unknown
SpecificStages/20130307/666002~A,311,unknown,unknown
SpecificStages/20130307/666002~A,321,unknown,unknown
SpecificStages/20130307/666002~A,331,unknown,unknown
SpecificStages/20130307/666002~A,341,unknown,unknown
SpecificStages/20130307/666002~A,351,unknown,unknown
SpecificStages/20130307/666002~A,361,7-8,unknown
SpecificStages/20130307/666002~A,371,unknown,unknown
SpecificStages/20130307/666002~A,381,unknown,unknown
SpecificStages/20130307/666002~A,391,unknown,unknown
SpecificStages/20130307/666002~A,401,7-8,unknown
SpecificStages/20130307/666002~A,411,7-8,unknown
SpecificStages/20130307/666002~A,421,unknown,unknown
SpecificStages/20130307/666002~A,441,unknown,unknown
SpecificStages/20130307/666002~A,451,unknown,unknown
SpecificStages/20130307/666002~A,461,unknown,unknown
SpecificStages/20130307/666002~A,471,unknown,unknown
SpecificStages/20130307/666002~A,481,unknown,unknown
SpecificStages/20130307/666002~A,491,7-8,unknown
SpecificStages/20130307/666002~A,501,unknown,unknown
SpecificStages/20130307/666002~A,511,unknown,unknown
