dirname,metasys_id,stage,orientation
20130311/019346,831,11-12,unknown
20130311/019346,4781,11-12,unknown
20130311/019346,3551,11-12,unknown
20130311/019346,1941,unknown,unknown
20130311/019346,931,unknown,unknown
20130311/019346,2851,13-14,unknown
20130311/019346,3331,unknown,unknown
20130311/019346,331,13-14,unknown
20130311/019346,111,13-14,unknown
20130311/019346,1121,unknown,unknown
20130311/019346,3671,11-12,unknown
20130311/019346,2981,15-16,unknown
20130311/019346,201,15-16,unknown
20130311/019346,611,unknown,unknown
20130311/019346,1331,15-16,unknown
20130311/019346,2161,13-14,unknown
20130311/019346,3801,15-16,unknown
20130311/019346,871,15-16,unknown
20130311/019346,3291,11-12,unknown
20130311/019346,3451,13-14,unknown
20130311/019346,3511,15-16,unknown
20130311/019346,2681,11-12,unknown
20130311/019346,4771,11-12,unknown
20130311/019346,1991,9-10,unknown
20130311/019346,3201,15-16,unknown
20130311/019346,4071,11-12,unknown
20130311/019346,801,15-16,unknown
20130311/019346,371,11-12,unknown
20130311/019346,391,11-12,unknown
20130311/019346,251,13-14,unknown
20130311/019346,2941,15-16,unknown
20130311/019346,1051,11-12,unknown
20130311/019346,2341,15-16,unknown
20130311/019346,3341,unknown,unknown
20130311/019346,891,11-12,unknown
20130311/019346,711,unknown,unknown
20130311/019346,4311,11-12,unknown
20130311/019346,1171,13-14,unknown
20130311/019346,4501,15-16,unknown
20130311/019346,1881,9-10,unknown
20130311/019346,2081,11-12,unknown
20130311/019346,1471,15-16,unknown
20130311/019346,151,15-16,unknown
20130311/019346,1371,11-12,unknown
20130311/019346,2401,9-10,unknown
20130311/019346,3831,9-10,unknown
20130311/019346,3931,13-14,unknown
20130311/019346,531,9-10,unknown
20130311/019346,3561,13-14,unknown
20130311/019346,3241,11-12,unknown
20130311/019346,921,11-12,unknown
20130311/019346,3841,13-14,unknown
20130311/019346,2901,9-10,unknown
20130311/019346,691,15-16,unknown
20130311/019346,4721,11-12,unknown
20130311/019346,1651,9-10,unknown
20130311/019346,441,11-12,unknown
20130311/019346,1131,15-16,unknown
20130311/019346,3741,unknown,unknown
20130311/019346,3151,15-16,unknown
20130311/019346,2831,11-12,unknown
20130311/019346,1431,11-12,unknown
20130311/019346,191,15-16,unknown
20130311/019346,4261,15-16,unknown
20130311/019346,3591,unknown,unknown
20130311/019346,4341,13-14,unknown
20130311/019346,2051,11-12,unknown
20130311/019346,2881,9-10,unknown
20130311/019346,3691,13-14,unknown
20130311/019346,961,15-16,unknown
20130311/019346,3881,unknown,unknown
20130311/019346,2021,9-10,unknown
20130311/019346,4161,13-14,unknown
20130311/019346,1961,unknown,unknown
20130311/019346,811,11-12,unknown
20130311/019346,3971,unknown,unknown
20130311/019346,3051,unknown,unknown
20130311/019346,2231,unknown,unknown
20130311/019346,3711,unknown,unknown
20130311/019346,3651,11-12,unknown
20130311/019346,1541,9-10,unknown
20130311/019346,631,15-16,unknown
20130311/019346,1461,13-14,unknown
20130311/019346,2241,11-12,unknown
20130311/019346,2701,13-14,unknown
20130311/019346,3401,13-14,unknown
20130311/019346,4231,13-14,unknown
20130311/019346,2411,13-14,unknown
20130311/019346,1381,15-16,unknown
20130311/019346,3821,13-14,unknown
20130311/019346,3941,11-12,unknown
20130311/019346,521,9-10,unknown
20130311/019346,3571,13-14,unknown
20130311/019346,2931,11-12,unknown
20130311/019346,351,11-12,unknown
20130311/019346,591,15-16,unknown
20130311/019346,981,11-12,unknown
20130311/019346,171,11-12,unknown
20130311/019346,3001,13-14,unknown
20130311/019346,2801,unknown,unknown
20130311/019346,3161,unknown,unknown
20130311/019346,3361,11-12,unknown
20130311/019346,1211,unknown,unknown
20130311/019346,2891,11-12,unknown
20130311/019346,71,9-10,unknown
20130311/019346,1101,13-14,unknown
20130311/019346,2511,9-10,unknown
20130311/019346,4081,unknown,unknown
20130311/019346,3861,15-16,unknown
20130311/019346,2631,15-16,unknown
20130311/019346,3531,15-16,unknown
20130311/019346,3431,4-6,unknown
20130311/019346,3181,11-12,unknown
20130311/019346,781,11-12,unknown
20130311/019346,3541,15-16,unknown
20130311/019346,3981,9-10,unknown
20130311/019346,2961,9-10,unknown
20130311/019346,3321,15-16,unknown
20130311/019346,3041,11-12,unknown
20130311/019346,4701,11-12,unknown
20130311/019346,1071,unknown,unknown
20130311/019346,1671,15-16,unknown
20130311/019346,3761,15-16,unknown
20130311/019346,1091,13-14,unknown
20130311/019346,121,15-16,unknown
20130311/019346,1151,11-12,unknown
20130311/019346,3031,9-10,unknown
20130311/019346,601,13-14,unknown
20130311/019346,2391,15-16,unknown
20130311/019346,2771,9-10,unknown
20130311/019346,4411,15-16,unknown
20130311/019346,1521,11-12,unknown
20130311/019346,3811,15-16,unknown
20130311/019346,1931,13-14,unknown
20130311/019346,3461,11-12,unknown
20130311/019346,511,11-12,unknown
20130311/019346,2671,11-12,unknown
20130311/019346,2921,15-16,unknown
20130311/019346,581,15-16,unknown
20130311/019346,461,13-14,unknown
20130311/019346,241,15-16,unknown
20130311/019346,2811,11-12,unknown
20130311/019346,1021,11-12,unknown
20130311/019346,641,unknown,unknown
20130311/019346,3371,13-14,unknown
20130311/019346,1181,15-16,unknown
20130311/019346,881,9-10,unknown
20130311/019346,1161,15-16,unknown
20130311/019346,2431,unknown,unknown
20130311/019346,4241,unknown,unknown
20130311/019346,4451,11-12,unknown
20130311/019346,3101,11-12,unknown
20130311/019346,1111,11-12,unknown
20130311/019346,1441,15-16,unknown
20130311/019346,1561,unknown,unknown
20130311/019346,1291,unknown,unknown
20130311/019346,2501,unknown,unknown
20130311/019346,4091,unknown,unknown
20130311/019346,2721,unknown,unknown
20130311/019346,941,11-12,unknown
20130311/019346,3421,15-16,unknown
20130311/019346,4581,11-12,unknown
