dirname,metasys_id,stage,orientation
20130301/9789,3921,unknown,unknown
20130301/9789,1941,unknown,unknown
20130301/9789,2851,unknown,unknown
20130301/9789,1701,unknown,unknown
20130301/9789,1061,unknown,unknown
20130301/9789,2311,unknown,unknown
20130301/9789,1661,unknown,unknown
20130301/9789,3771,unknown,unknown
20130301/9789,3141,unknown,unknown
20130301/9789,2821,unknown,unknown
20130301/9789,2261,unknown,unknown
20130301/9789,611,unknown,unknown
20130301/9789,1011,unknown,unknown
20130301/9789,4351,unknown,unknown
20130301/9789,1841,unknown,unknown
20130301/9789,4101,unknown,unknown
20130301/9789,971,unknown,unknown
20130301/9789,3511,unknown,unknown
20130301/9789,2681,unknown,unknown
20130301/9789,801,unknown,unknown
20130301/9789,1191,unknown,unknown
20130301/9789,2221,unknown,unknown
20130301/9789,1751,unknown,unknown
20130301/9789,21,15-16,unknown
20130301/9789,3701,15-16,unknown
20130301/9789,2081,unknown,unknown
20130301/9789,151,unknown,unknown
20130301/9789,1301,unknown,unknown
20130301/9789,1831,15-16,unknown
20130301/9789,431,unknown,unknown
20130301/9789,4131,15-16,unknown
20130301/9789,3301,unknown,unknown
20130301/9789,1651,unknown,unknown
20130301/9789,3661,unknown,unknown
20130301/9789,2831,unknown,unknown
20130301/9789,191,unknown,unknown
20130301/9789,1001,unknown,unknown
20130301/9789,1221,unknown,unknown
20130301/9789,2451,unknown,unknown
20130301/9789,4341,unknown,unknown
20130301/9789,2051,unknown,unknown
20130301/9789,3691,unknown,unknown
20130301/9789,3881,unknown,unknown
20130301/9789,3441,unknown,unknown
20130301/9789,2691,unknown,unknown
20130301/9789,4161,13-14,unknown
20130301/9789,1961,unknown,unknown
20130301/9789,1761,unknown,unknown
20130301/9789,1541,unknown,unknown
20130301/9789,631,unknown,unknown
20130301/9789,1461,unknown,unknown
20130301/9789,1311,unknown,unknown
20130301/9789,3821,unknown,unknown
20130301/9789,851,unknown,unknown
20130301/9789,4281,unknown,unknown
20130301/9789,3471,unknown,unknown
20130301/9789,4121,unknown,unknown
20130301/9789,3001,15-16,unknown
20130301/9789,1581,unknown,unknown
20130301/9789,771,unknown,unknown
20130301/9789,4371,15-16,unknown
20130301/9789,1101,unknown,unknown
20130301/9789,4081,unknown,unknown
20130301/9789,3531,unknown,unknown
20130301/9789,951,unknown,unknown
20130301/9789,1811,15-16,unknown
20130301/9789,3431,15-16,unknown
20130301/9789,411,unknown,unknown
20130301/9789,4011,unknown,unknown
20130301/9789,3981,unknown,unknown
20130301/9789,2841,unknown,unknown
20130301/9789,731,unknown,unknown
20130301/9789,41,unknown,unknown
20130301/9789,3641,unknown,unknown
20130301/9789,2551,unknown,unknown
20130301/9789,2991,unknown,unknown
20130301/9789,3031,unknown,unknown
20130301/9789,2391,unknown,unknown
20130301/9789,1411,unknown,unknown
20130301/9789,2771,unknown,unknown
20130301/9789,3811,unknown,unknown
20130301/9789,3951,unknown,unknown
20130301/9789,1931,15-16,unknown
20130301/9789,3461,15-16,unknown
20130301/9789,341,15-16,unknown
20130301/9789,241,unknown,unknown
20130301/9789,3071,unknown,unknown
20130301/9789,2181,15-16,unknown
20130301/9789,641,unknown,unknown
20130301/9789,761,unknown,unknown
20130301/9789,2431,unknown,unknown
20130301/9789,4241,unknown,unknown
20130301/9789,2131,unknown,unknown
20130301/9789,2721,unknown,unknown
