dirname,metasys_id,stage,orientation
20120604/9675~A,134,unknown,unknown
20120604/9675~A,135,unknown,unknown
20120604/9675~A,136,unknown,unknown
20120604/9675~A,137,11-12,unknown
20120604/9675~A,130,unknown,unknown
20120604/9675~A,38,13-14,unknown
20120604/9675~A,132,13-14,unknown
20120604/9675~A,133,11-12,unknown
20120604/9675~A,35,unknown,unknown
20120604/9675~A,34,15-16,unknown
20120604/9675~A,37,13-14,unknown
20120604/9675~A,36,15-16,unknown
20120604/9675~A,138,unknown,unknown
20120604/9675~A,30,unknown,unknown
20120604/9675~A,33,unknown,unknown
20120604/9675~A,131,unknown,unknown
20120604/9675~A,141,13-14,unknown
20120604/9675~A,140,unknown,unknown
20120604/9675~A,143,unknown,unknown
20120604/9675~A,142,11-12,unknown
20120604/9675~A,145,15-16,unknown
20120604/9675~A,144,13-14,unknown
20120604/9675~A,147,unknown,unknown
20120604/9675~A,146,unknown,unknown
20120604/9675~A,149,13-14,unknown
20120604/9675~A,148,unknown,unknown
20120604/9675~A,127,11-12,unknown
20120604/9675~A,123,11-12,unknown
20120604/9675~A,122,unknown,unknown
20120604/9675~A,121,13-14,unknown
20120604/9675~A,120,11-12,unknown
20120604/9675~A,41,unknown,unknown
20120604/9675~A,42,unknown,unknown
20120604/9675~A,43,unknown,unknown
20120604/9675~A,44,unknown,unknown
20120604/9675~A,45,unknown,unknown
20120604/9675~A,129,unknown,unknown
20120604/9675~A,128,unknown,unknown
20120604/9675~A,112,unknown,unknown
20120604/9675~A,113,unknown,unknown
20120604/9675~A,59,unknown,unknown
20120604/9675~A,58,unknown,unknown
20120604/9675~A,116,unknown,unknown
20120604/9675~A,117,unknown,unknown
20120604/9675~A,114,unknown,unknown
20120604/9675~A,115,unknown,unknown
20120604/9675~A,53,unknown,unknown
20120604/9675~A,52,unknown,unknown
20120604/9675~A,51,unknown,unknown
20120604/9675~A,50,unknown,unknown
20120604/9675~A,57,unknown,unknown
20120604/9675~A,56,unknown,unknown
20120604/9675~A,55,unknown,unknown
20120604/9675~A,54,unknown,unknown
20120604/9675~A,98,unknown,unknown
20120604/9675~A,206,unknown,unknown
20120604/9675~A,207,unknown,unknown
20120604/9675~A,204,unknown,unknown
20120604/9675~A,205,unknown,unknown
20120604/9675~A,202,unknown,unknown
20120604/9675~A,28,unknown,unknown
20120604/9675~A,223,unknown,unknown
20120604/9675~A,105,unknown,unknown
20120604/9675~A,104,unknown,unknown
20120604/9675~A,107,unknown,unknown
20120604/9675~A,106,unknown,unknown
20120604/9675~A,100,unknown,unknown
20120604/9675~A,103,unknown,unknown
20120604/9675~A,211,unknown,unknown
20120604/9675~A,210,unknown,unknown
20120604/9675~A,213,unknown,unknown
20120604/9675~A,212,unknown,unknown
20120604/9675~A,215,unknown,unknown
20120604/9675~A,214,unknown,unknown
20120604/9675~A,217,unknown,unknown
20120604/9675~A,216,unknown,unknown
20120604/9675~A,192,unknown,unknown
20120604/9675~A,193,unknown,unknown
20120604/9675~A,190,unknown,unknown
20120604/9675~A,191,unknown,unknown
20120604/9675~A,196,unknown,unknown
20120604/9675~A,197,unknown,unknown
20120604/9675~A,195,unknown,unknown
20120604/9675~A,178,unknown,unknown
20120604/9675~A,179,unknown,unknown
20120604/9675~A,170,unknown,unknown
20120604/9675~A,171,unknown,unknown
20120604/9675~A,172,unknown,unknown
20120604/9675~A,173,unknown,unknown
20120604/9675~A,174,unknown,unknown
20120604/9675~A,175,unknown,unknown
20120604/9675~A,184,13-14,unknown
20120604/9675~A,187,13-14,unknown
20120604/9675~A,181,11-12,unknown
20120604/9675~A,180,unknown,unknown
20120604/9675~A,183,11-12,unknown
20120604/9675~A,182,unknown,unknown
20120604/9675~A,189,unknown,unknown
20120604/9675~A,188,11-12,unknown
20120604/9675~A,66,unknown,unknown
20120604/9675~A,67,unknown,unknown
20120604/9675~A,65,9-10,unknown
20120604/9675~A,62,unknown,unknown
20120604/9675~A,60,unknown,unknown
20120604/9675~A,61,unknown,unknown
20120604/9675~A,118,13-14,unknown
20120604/9675~A,68,unknown,unknown
20120604/9675~A,69,13-14,unknown
20120604/9675~A,4,15-16,unknown
20120604/9675~A,5,unknown,unknown
20120604/9675~A,169,15-16,unknown
20120604/9675~A,7,13-14,unknown
20120604/9675~A,1,unknown,unknown
20120604/9675~A,3,unknown,unknown
20120604/9675~A,163,unknown,unknown
20120604/9675~A,162,unknown,unknown
20120604/9675~A,8,11-12,unknown
20120604/9675~A,164,unknown,unknown
20120604/9675~A,90,unknown,unknown
20120604/9675~A,71,unknown,unknown
20120604/9675~A,70,unknown,unknown
20120604/9675~A,73,unknown,unknown
20120604/9675~A,72,unknown,unknown
20120604/9675~A,75,unknown,unknown
20120604/9675~A,74,unknown,unknown
20120604/9675~A,77,unknown,unknown
20120604/9675~A,76,unknown,unknown
20120604/9675~A,78,unknown,unknown
20120604/9675~A,17,unknown,unknown
20120604/9675~A,16,unknown,unknown
20120604/9675~A,13,unknown,unknown
20120604/9675~A,12,unknown,unknown
20120604/9675~A,11,unknown,unknown
20120604/9675~A,10,unknown,unknown
20120604/9675~A,19,unknown,unknown
20120604/9675~A,18,unknown,unknown
20120604/9675~A,168,unknown,unknown
20120604/9675~A,150,unknown,unknown
20120604/9675~A,88,unknown,unknown
20120604/9675~A,89,unknown,unknown
20120604/9675~A,84,unknown,unknown
20120604/9675~A,85,unknown,unknown
20120604/9675~A,86,unknown,unknown
20120604/9675~A,87,unknown,unknown
20120604/9675~A,81,unknown,unknown
20120604/9675~A,82,unknown,unknown
20120604/9675~A,83,unknown,unknown
20120604/9675~A,26,unknown,unknown
20120604/9675~A,27,unknown,unknown
20120604/9675~A,24,unknown,unknown
20120604/9675~A,25,unknown,unknown
20120604/9675~A,220,unknown,unknown
20120604/9675~A,222,unknown,unknown
20120604/9675~A,29,unknown,unknown
20120604/9675~A,219,unknown,unknown
20120604/9675~A,46,unknown,unknown
20120604/9675~A,218,unknown,unknown
20120604/9675~A,47,unknown,unknown
20120604/9675~A,139,unknown,unknown
20120604/9675~A,156,unknown,unknown
20120604/9675~A,155,unknown,unknown
20120604/9675~A,152,unknown,unknown
20120604/9675~A,153,unknown,unknown
20120604/9675~A,99,unknown,unknown
20120604/9675~A,151,unknown,unknown
20120604/9675~A,97,unknown,unknown
20120604/9675~A,96,unknown,unknown
20120604/9675~A,95,unknown,unknown
20120604/9675~A,94,unknown,unknown
20120604/9675~A,91,unknown,unknown
20120604/9675~A,159,unknown,unknown
